ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601100.SH,20260331,3.1701,38.5735,5.5878,32.5214,20.431,0.3862
601100.SH,20251231,15.0985,41.5779,8.9853,16.5217,19.9944,1.3506
601100.SH,20250930,12.2375,41.9585,16.4906,12.3146,18.5493,0.7898
601100.SH,20250630,9.0182,41.8487,10.9724,6.9987,19.8518,0.4613
601100.SH,20250331,4.241,39.4014,2.6142,2.5647,17.7331,0.0373
601100.SH,20241231,15.149,42.8283,0.3993,4.5082,19.4019,1.8488
601100.SH,20240930,11.779,41.457,2.1616,9.3215,21.7267,0.9842
601100.SH,20240630,8.5418,41.641,0.7094,8.5586,22.2998,0.4073
601100.SH,20240331,3.9863,40.096,-3.7699,-2.6953,18.9022,0.0702
601100.SH,20231231,18.1081,41.901,6.6592,9.6127,19.2928,1.9966
