ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301316.SZ,20260331,0.2847,17.6722,84.1088,21.6081,36.4226,-0.3126
301316.SZ,20251231,3.2566,20.6955,49.1018,28.8049,38.2538,0.2336
301316.SZ,20250930,2.0366,21.3229,94.0548,34.3134,39.2354,-0.3131
301316.SZ,20250630,0.5673,20.8489,-78.3673,33.4952,40.686,-0.2928
301316.SZ,20250331,0.3353,19.1247,-72.1326,37.4632,41.4414,-0.2344
301316.SZ,20241231,5.9707,23.809,-20.4549,28.2952,38.1835,0.1677
301316.SZ,20240930,3.2654,24.2318,-24.6955,24.7964,32.6145,-0.079
301316.SZ,20240630,2.2723,24.2424,-27.8192,21.3228,28.5271,-0.1141
301316.SZ,20240331,,23.9525,15.1705,21.8612,25.4231,-0.1215
301316.SZ,20231231,6.6344,24.2708,-7.8142,14.757,27.7838,0.2651
