ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002865.SZ,20260331,-1.1316,13.5396,113.3758,-9.6345,75.0015,-2.2606
002865.SZ,20251231,-43.4509,-1.3251,-139.5122,-23.3577,77.6873,-1.6603
002865.SZ,20250930,-16.7466,1.5003,-0.481,-30.7249,74.1361,-2.922
002865.SZ,20250630,-10.699,1.9599,-58.5077,-42.5252,73.8669,0.5485
002865.SZ,20250331,-5.6634,5.8766,-636.037,-49.52,78.9527,-1.346
002865.SZ,20241231,-26.0065,0.7269,-172.4721,-46.6583,76.3844,2.8556
002865.SZ,20240930,-16.8142,0.292,-125.4453,-42.9636,75.8102,3.0582
002865.SZ,20240630,-8.6857,1.0271,-117.4082,-32.3456,73.0446,2.4077
002865.SZ,20240331,-3.6287,5.7562,-94.4194,-6.3809,72.224,0.5361
002865.SZ,20231231,19.4094,14.7439,13.7661,60.8998,74.3853,8.7037
