ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688515.SH,20260331,-3.1519,42.533,28.7592,74.8331,10.0682,-0.3594
688515.SH,20251231,-10.1254,43.5387,33.6907,55.6169,10.9276,-2.1743
688515.SH,20250930,-9.2603,42.7521,8.8895,45.6977,9.4971,-1.8116
688515.SH,20250630,-7.3988,42.7955,3.8927,43.4146,8.6523,-0.7427
688515.SH,20250331,-4.189,40.7446,-12.1406,11.7276,7.1061,-0.532
688515.SH,20241231,-13.505,42.6833,-34.3597,44.8566,7.7689,-3.1385
688515.SH,20240930,-9.6703,42.895,-0.0907,61.4429,6.8842,-2.7722
688515.SH,20240630,-7.0028,42.855,-31.0146,42.6098,5.9703,-1.6927
688515.SH,20240331,-3.4807,41.1146,-101.0537,35.8114,4.7181,-1.2624
688515.SH,20231231,-18.4581,52.3781,-36647.466,-32.1262,6.0902,-1.7958
