ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688111.SH,20260331,15.5168,86.5937,444.966,23.954,25.1634,0.1289
688111.SH,20251231,14.8913,85.9476,11.634,15.7768,29.2047,5.4007
688111.SH,20250930,9.7831,85.5532,13.3247,15.208,27.0813,2.7562
688111.SH,20250630,6.3267,85.0319,3.5716,10.1172,29.162,1.5941
688111.SH,20250331,3.3688,85.9578,9.7517,6.2166,25.6448,0.0761
688111.SH,20241231,14.6105,85.1438,24.8413,12.3985,28.1301,4.7469
688111.SH,20240930,9.5949,85.1038,16.4121,10.8995,26.5428,2.3339
688111.SH,20240630,6.7716,84.9182,20.3765,11.088,26.8964,1.3598
688111.SH,20240331,,84.7999,37.3121,16.5351,26.114,0.3323
688111.SH,20231231,13.5199,85.2975,17.9152,17.272,28.2983,4.4562
