ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600821.SH,20260331,-0.2716,41.5729,-115.9502,-12.392,72.6352,0.311
600821.SH,20251231,-3.6665,50.3222,-87.3856,-4.4431,72.4189,1.0865
600821.SH,20250930,5.4887,55.32,-24.8009,0.3906,71.4879,0.9888
600821.SH,20250630,4.2514,56.1733,-9.8048,2.0666,75.1074,0.1881
600821.SH,20250331,1.2087,50.4226,-44.7905,1.2049,75.0704,-0.1067
600821.SH,20241231,8.0678,55.107,0.0465,8.547,75.07,0.9419
600821.SH,20240930,7.6727,56.3453,1.2043,9.3466,73.3262,0.7006
600821.SH,20240630,4.9221,57.1769,-5.7029,10.264,72.2875,0.1662
600821.SH,20240331,1.9626,53.8773,28.746,8.482,71.7548,0.0224
600821.SH,20231231,8.4623,56.9912,9.5378,7.9645,70.5817,1.0791
