ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301188.SZ,20260331,2.2571,26.868,1.1812,15.975,28.8007,-0.0519
301188.SZ,20251231,1.8793,21.125,-39.9699,-9.1938,41.8476,-0.0808
301188.SZ,20250930,2.2527,21.1749,-27.7971,-13.222,37.3627,-0.253
301188.SZ,20250630,1.8376,21.4933,-20.1181,-11.0688,37.098,-0.0402
301188.SZ,20250331,2.3689,26.4697,63.3607,3.3777,35.4529,-0.0658
301188.SZ,20241231,3.5684,19.0097,0.2274,14.089,34.0321,0.5292
301188.SZ,20240930,4.0449,19.675,31.3743,20.194,29.3758,0.1342
301188.SZ,20240630,2.9787,20.2832,27.7011,21.4089,29.225,0.1035
301188.SZ,20240331,1.4278,20.7242,8.2174,18.9905,27.2955,-0.1283
301188.SZ,20231231,3.5587,17.4381,-43.4933,15.2485,27.4607,0.2641
