ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600641.SH,20260331,,18.4987,17.4937,178.1683,31.2293,0.0343
600641.SH,20251231,-2.1264,19.7229,-217.721,218.4966,28.3507,-4.4387
600641.SH,20250930,-0.2937,26.2032,158.9303,247.4267,28.7228,-4.2314
600641.SH,20250630,,27.5208,157.6276,247.7599,25.1817,-3.5394
600641.SH,20250331,-0.0486,36.314,-23.2229,94.0881,15.5132,-1.669
600641.SH,20241231,-0.6595,47.6677,-28.8523,-39.7242,12.9333,-0.2328
600641.SH,20240930,0.059,59.3026,-119.3615,-59.6279,14.58,-0.0434
600641.SH,20240630,-0.0927,59.766,-159.7049,-48.3664,14.3353,-0.0644
600641.SH,20240331,0.1518,77.2699,-120.6979,-20.2399,14.6392,-0.0591
600641.SH,20231231,0.9273,46.961,-64.3161,-16.6699,16.8071,-0.2585
