ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300903.SZ,20260331,-3.2872,8.3113,-56.3257,9.3892,73.9132,-0.1331
300903.SZ,20251231,-14.0983,7.0362,28.3208,9.558,75.7596,0.3879
300903.SZ,20250930,-7.4016,6.9822,31.5786,10.0983,73.6065,0.2386
300903.SZ,20250630,-3.9834,7.5747,36.9603,16.0369,74.4757,0.2828
300903.SZ,20250331,-2.426,6.6334,51.7904,36.8367,74.1343,-0.032
300903.SZ,20241231,-18.1074,3.8367,-115.7087,14.6288,74.5507,-0.0643
300903.SZ,20240930,-9.3468,3.9744,-188.1511,13.2163,71.6579,-0.2911
300903.SZ,20240630,-5.3266,4.9691,-111.009,11.4609,70.1642,0.068
300903.SZ,20240331,-3.4655,2.0771,-92.386,1.4986,68.0174,-0.3311
300903.SZ,20231231,-8.641,8.047,-418.0588,12.3593,66.4758,0.0189
