ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301338.SZ,20260331,3.7723,40.0984,95.6612,72.8007,39.8718,0.0124
301338.SZ,20251231,11.7459,41.26,164.7979,34.9325,39.6819,1.541
301338.SZ,20250930,7.6429,42.0445,175.3471,34.2145,41.2191,0.7989
301338.SZ,20250630,4.2429,41.8637,144.1831,26.2184,39.2067,0.0576
301338.SZ,20250331,2.1224,43.9277,208.3433,27.2293,36.6129,-0.1802
301338.SZ,20241231,4.4184,32.2074,34.1195,15.7537,35.7876,-0.7631
301338.SZ,20240930,2.7126,32.3836,5.3948,31.5656,35.8332,-1.1238
301338.SZ,20240630,1.6911,32.2883,-21.4337,25.052,36.0875,-1.0099
301338.SZ,20240331,0.6611,33.7883,-6.6984,45.126,34.971,-0.7325
301338.SZ,20231231,2.8243,30.9476,-58.6322,-5.0449,33.4236,0.166
