ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600188.SH,20260331,,25.9182,42.1439,1.8306,62.1011,0.6159
600188.SH,20251231,8.083,29.3403,-43.6118,-7.4929,62.2256,1.9412
600188.SH,20250930,,29.7424,-37.5036,-11.6429,66.9054,1.9527
600188.SH,20250630,5.3038,29.7059,-38.5326,-17.9259,63.6791,1.3513
600188.SH,20250331,3.2431,31.4526,-27.8926,-23.5284,62.586,0.3647
600188.SH,20241231,17.8901,35.8044,-28.3901,-7.2924,62.9038,2.2253
600188.SH,20240930,14.3504,34.6172,-26.9834,-21.4952,64.19,1.8156
600188.SH,20240630,9.8228,32.941,-31.6449,-24.0668,65.5691,1.6341
600188.SH,20240331,4.831,29.3596,-41.8529,-20.7607,65.2315,0.7351
600188.SH,20231231,22.2075,40.6362,-39.6242,-33.3143,66.5986,2.1733
