ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300124.SZ,20260331,2.9154,29.0771,-23.3874,12.9798,45.5516,0.0347
300124.SZ,20251231,15.6297,28.9546,17.8395,21.7702,47.928,2.4681
300124.SZ,20250930,12.4675,29.2688,26.844,24.6686,46.76,1.4526
300124.SZ,20250630,9.1756,30.226,40.1465,26.7313,49.1431,1.1205
300124.SZ,20250331,4.2866,30.9821,63.0824,38.2835,48.0978,0.0974
300124.SZ,20241231,15.3816,28.7021,-9.6243,21.7654,50.2803,2.6744
300124.SZ,20240930,12.3038,31.0166,1.0381,26.2222,49.2938,1.4401
300124.SZ,20240630,8.2832,31.7716,1.9807,29.9773,48.8424,0.6825
300124.SZ,20240331,3.1786,34.6348,8.5641,35.775,48.9806,0.0102
300124.SZ,20231231,18.381,33.5478,9.7714,32.2128,48.9333,1.259
