ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002044.SZ,20260331,-3.2432,25.6423,7.3723,-9.7082,54.0124,-0.1273
002044.SZ,20251231,3.2193,41.3592,1.0946,-3.2,55.6105,0.4598
002044.SZ,20250930,0.1546,38.3304,110.534,-3.0131,55.4153,-0.0465
002044.SZ,20250630,-3.0641,33.0334,-2.5887,-2.2814,56.0624,-0.1079
002044.SZ,20250331,-3.634,24.0405,3.9356,-2.6236,56.3369,-0.1182
002044.SZ,20241231,3.232,42.7832,-44.18,-1.7583,56.7593,0.4245
002044.SZ,20240930,0.1061,39.6723,-88.9603,-1.9649,55.6809,-0.0775
002044.SZ,20240630,,35.6531,-4228.5899,-5.5271,56.0786,-0.1514
002044.SZ,20240331,-3.9943,28.0411,-66.6686,-14.9074,56.1904,-0.1388
002044.SZ,20231231,6.1116,42.7889,190.4477,26.4382,56.7758,0.517
