ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000620.SZ,20260331,-2.8727,-2.4687,-16.5785,-2.1942,62.059,-0.0204
000620.SZ,20251231,-28.4318,9.7664,-120.0339,-43.7796,61.629,0.0419
000620.SZ,20250930,-10.5994,6.7438,-682.0021,-48.383,58.4934,0.0254
000620.SZ,20250630,-3.3806,9.4611,-432.5068,-50.9719,56.6008,0.0184
000620.SZ,20250331,-1.9561,2.1275,-595.0023,-63.1947,56.7742,-0.0018
000620.SZ,20241231,-13.7474,25.3937,-251.5033,-21.4688,56.2855,-0.0402
000620.SZ,20240930,0.7719,23.4644,104.751,-15.3004,55.4901,-0.0499
000620.SZ,20240630,0.5111,24.4309,103.9703,-8.6151,56.4539,-0.0408
000620.SZ,20240331,0.2803,25.7288,102.1363,64.096,57.4936,-0.043
000620.SZ,20231231,-129.0842,8.9939,110.3009,-26.2308,59.5053,0.0976
