ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600460.SH,20260331,1.3038,19.7882,40.5689,17.3123,52.8674,0.0148
600460.SH,20251231,3.077,18.8337,81.2684,16.3152,52.1029,0.9
600460.SH,20250930,2.4476,19.5807,1108.7443,18.9825,48.9735,0.7203
600460.SH,20250630,2.1941,20.4164,1162.4227,20.1363,46.4304,0.1997
600460.SH,20250331,1.1783,21.3149,1072.4303,21.6987,44.5681,0.2396
600460.SH,20241231,2.077,19.0909,714.4004,20.1437,44.2529,0.2659
600460.SH,20240930,1.1653,19.2769,115.2592,18.3216,44.2699,0.0876
600460.SH,20240630,1.0504,19.8994,39.5327,17.8326,42.0079,0.0679
600460.SH,20240331,1.106,22.1049,-107.1527,19.2996,41.4178,-0.0676
600460.SH,20231231,0.6074,22.2146,-103.4003,12.7664,43.8671,0.1904
