ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601689.SH,20260331,1.9436,19.2562,-2.4171,14.9212,40.7749,0.3149
601689.SH,20251231,11.9642,19.4287,-7.383,11.2071,45.0671,2.5791
601689.SH,20250930,8.4831,19.2047,-11.9742,8.1449,44.0535,1.7096
601689.SH,20250630,,19.5511,-11.0776,5.8323,43.799,1.4134
601689.SH,20250331,2.3041,19.8929,-12.3852,1.3955,40.096,0.5108
601689.SH,20241231,16.3693,20.8027,39.5214,35.0232,47.839,1.9193
601689.SH,20240930,12.4171,21.1725,39.886,36.7467,45.6296,0.6755
601689.SH,20240630,8.1371,21.3455,33.109,33.4194,46.908,0.893
601689.SH,20240331,3.7588,22.4273,43.3568,27.2938,48.2641,0.3943
601689.SH,20231231,15.5979,23.032,26.4928,23.1838,55.1043,3.054
