ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002969.SZ,20260331,2.3145,17.0715,432.4103,42.3076,25.8198,0.0741
002969.SZ,20251231,3.2169,13.4421,-52.7481,-12.0285,41.5425,0.4469
002969.SZ,20250930,1.4568,11.1245,-47.2544,-1.9364,44.2338,0.3362
002969.SZ,20250630,0.6692,11.5508,-65.5885,-8.7321,44.4386,0.2158
002969.SZ,20250331,0.5202,11.116,-73.7983,-17.1043,41.2284,0.1742
002969.SZ,20241231,7.4041,15.9414,18.7809,1.5189,45.7309,0.5243
002969.SZ,20240930,3.0272,13.1219,26.1141,-5.8053,44.3265,0.4097
002969.SZ,20240630,2.3823,14.0611,110.8262,-3.8543,43.1142,0.3772
002969.SZ,20240331,1.992,16.3713,101.4715,-8.8191,42.4355,0.2778
002969.SZ,20231231,6.1301,14.7245,805.9235,5.7416,42.4343,0.3709
