ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300567.SZ,20260331,0.2895,45.4392,13.6059,7.2625,53.3073,-1.3245
300567.SZ,20251231,0.6031,46.7304,184.039,30.5085,55.9289,0.9152
300567.SZ,20250930,1.3941,45.8119,21.7024,24.0397,55.3802,-1.6586
300567.SZ,20250630,-0.7002,44.0514,-44.4761,23.1964,54.2974,-1.6431
300567.SZ,20250331,0.3226,41.7474,336.0591,64.9238,55.2066,-1.0284
300567.SZ,20241231,-4.4233,39.9706,-165.0213,5.586,58.4225,0.7199
300567.SZ,20240930,0.0181,43.433,752.5805,18.4999,56.4884,-0.4351
300567.SZ,20240630,-0.0827,43.0921,312.0043,0.9558,56.5261,-0.7182
300567.SZ,20240331,-0.6466,47.0086,-234.112,-30.504,54.6888,-0.3008
300567.SZ,20231231,0.9488,48.9463,-44.7931,-11.0308,54.2465,-0.1141
