ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603890.SH,20260331,1.758,21.1833,50.6911,27.6723,50.8441,0.552
603890.SH,20251231,7.4908,19.5411,34.8216,11.3355,45.4418,0.8445
603890.SH,20250930,6.3278,19.1913,63.9078,7.205,49.7227,0.4966
603890.SH,20250630,2.6191,18.0486,248.4354,2.6152,49.6895,0.3114
603890.SH,20250331,1.1008,18.6789,178.7004,-4.5475,49.4416,0.0399
603890.SH,20241231,3.0877,14.6577,690.0537,21.1133,50.5083,0.9754
603890.SH,20240930,1.3177,15.4177,1268.1902,27.7298,52.6537,0.4766
603890.SH,20240630,0.583,14.5189,275.2427,32.4777,51.9549,0.1598
603890.SH,20240331,0.224,14.0688,149.7819,30.8764,52.85,0.2811
603890.SH,20231231,0.7398,15.2795,-82.9929,-15.2772,50.4998,1.1958
