ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002815.SZ,20260331,0.3801,19.8175,-71.8675,19.922,25.1345,0.0926
002815.SZ,20251231,3.9843,21.127,25.7349,20.1773,25.5334,0.286
002815.SZ,20250930,3.8835,21.4298,19.5788,22.2747,26.5947,0.2716
002815.SZ,20250630,3.0114,21.5053,-6.1889,20.733,39.5399,0.4084
002815.SZ,20250331,1.5457,23.3543,-2.8966,16.0666,37.0478,0.1549
002815.SZ,20241231,3.8007,22.4133,-36.9282,8.7471,37.5859,0.4155
002815.SZ,20240930,3.3743,23.5923,-34.2554,6.2273,37.7758,0.2755
002815.SZ,20240630,3.0772,25.0774,-22.9852,1.6232,37.0525,0.2725
002815.SZ,20240331,1.4744,25.7869,-24.4195,-1.852,37.0569,0.1225
002815.SZ,20231231,6.4231,25.9439,-35.8365,-1.681,36.7014,1.0863
