ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603399.SH,20260331,14.5907,16.8648,549.2412,90.174,54.0594,-0.7208
603399.SH,20251231,-17.5247,2.451,-1411.3427,-8.0441,57.0615,-0.8469
603399.SH,20250930,-9.8161,2.2887,-421.8967,-17.0201,51.8188,-0.8863
603399.SH,20250630,-9.6182,1.5825,-315.6207,-28.6305,48.8914,-0.851
603399.SH,20250331,-2.4672,3.8818,-141.2766,-24.569,50.4046,-0.9031
603399.SH,20241231,-4.2727,3.6004,107.5365,-21.4512,46.8538,-0.2083
603399.SH,20240930,-1.7948,3.6254,125.899,-23.7056,50.2869,0.1641
603399.SH,20240630,-0.4585,4.0196,648.1966,-18.5938,51.2559,0.3697
603399.SH,20240331,0.9539,4.9575,108.5612,-30.7744,49.7464,0.0568
603399.SH,20231231,-17.5704,3.1691,-168.5202,6.2947,49.9081,1.9682
