ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688223.SH,20260331,-5.5263,6.1563,2.8485,-11.5238,76.4894,-0.081
688223.SH,20251231,-26.6306,-0.5954,-7056.1123,-29.176,77.1988,0.1999
688223.SH,20250930,-14.9701,-0.0668,-422.6733,-33.1394,74.4834,-0.1341
688223.SH,20250630,-10.2908,-2.0064,-342.3843,-32.6342,74.0699,-0.381
688223.SH,20250331,-5.903,-3.2889,-218.2006,-40.0318,72.7203,-0.2618
688223.SH,20241231,-2.7968,7.3397,-98.6704,-22.0846,71.9915,0.7863
688223.SH,20240930,1.4085,9.6786,-80.8797,-15.6603,71.8853,-0.0364
688223.SH,20240630,0.6417,8.5679,-68.7711,-11.8846,73.1668,-0.1619
688223.SH,20240331,0.5471,9.5765,-29.0892,-0.2983,72.8545,0.1172
688223.SH,20231231,22.6176,14.042,153.1965,43.5503,73.9925,2.4803
