ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688521.SH,20260331,-10.2131,32.2948,-54.6871,114.4735,59.7352,-0.5864
688521.SH,20251231,-22.1525,34.1851,12.1599,35.7709,55.7178,-0.4216
688521.SH,20250930,-15.3927,34.9534,12.4183,36.641,45.1864,-0.7439
688521.SH,20250630,-12.5075,43.3238,-12.3045,4.4855,42.9976,-0.6947
688521.SH,20250331,-11.5359,39.0579,-6.4544,22.4866,56.1456,-0.4388
688521.SH,20241231,-26.6838,39.8625,-102.6802,-0.6891,54.1602,-0.6915
688521.SH,20240930,-16.8514,42.5204,-194.9354,-6.4985,51.0492,-0.7869
688521.SH,20240630,-11.8994,44.4085,-1381.8907,-21.2679,48.0621,-0.6746
688521.SH,20240331,-8.3262,45.6986,-189.1095,-41.0176,42.6849,-0.4349
688521.SH,20231231,-11.3444,44.7508,-501.6388,-12.7284,38.7186,-0.0171
