ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688629.SH,20260331,5.2017,30.3411,230.4283,56.1486,51.8627,0.928
688629.SH,20251231,20.1402,31.4394,2120.0594,131.4991,53.117,-0.0054
688629.SH,20250930,12.8203,30.7703,558.5063,121.4709,54.4293,-0.0137
688629.SH,20250630,8.7888,32.8636,940.6422,128.2631,53.7041,-0.5117
688629.SH,20250331,1.561,27.9049,207.1733,79.8243,48.6992,-0.2156
688629.SH,20241231,-5.2819,18.4742,-124.5278,20.8331,46.8367,-0.0067
688629.SH,20240930,-4.9466,16.8963,-222.5486,21.0085,45.8527,-0.2203
688629.SH,20240630,-2.3818,19.464,-147.6168,16.5693,44.6349,-0.0877
688629.SH,20240331,0.0649,15.6813,-11.1987,26.4791,40.5584,-0.1446
688629.SH,20231231,2.2374,27.4362,-26.7399,-8.1654,40.7336,0.2617
