ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300814.SZ,20260331,1.0382,27.0614,89.3244,37.8062,49.4974,-0.0933
300814.SZ,20251231,1.8775,15.0458,-23.4939,29.24,49.5714,0.5456
300814.SZ,20250930,1.7715,15.2401,-10.6389,29.7984,48.3389,0.2392
300814.SZ,20250630,0.9304,15.2369,-34.1293,27.8418,48.5163,-0.1858
300814.SZ,20250331,0.8031,18.3547,-12.4487,27.0403,48.1949,-0.0465
300814.SZ,20241231,2.073,14.1819,45.0141,17.1503,59.9707,0.3551
300814.SZ,20240930,2.1697,13.2518,7.009,12.1444,55.9764,0.6867
300814.SZ,20240630,1.6161,14.1665,8.2659,4.7137,52.2752,0.4254
300814.SZ,20240331,0.5641,15.0343,-21.7265,-5.1846,47.9517,0.1432
300814.SZ,20231231,2.048,12.0866,-73.3533,-19.2356,48.6352,0.4343
