ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601869.SH,20260331,3.29,41.5146,226.3961,27.7014,49.2978,0.7462
601869.SH,20251231,4.0587,30.7345,20.3969,16.8453,51.1232,4.4122
601869.SH,20250930,2.4117,28.8256,-18.0228,18.1817,53.6119,2.396
601869.SH,20250630,,28.2964,-21.709,19.3786,52.226,1.1113
601869.SH,20250331,0.3697,27.8422,161.9065,21.2327,51.9285,0.5746
601869.SH,20241231,3.2021,27.3019,-47.9067,-8.6525,50.8891,2.353
601869.SH,20240930,2.6903,27.812,-34.9372,-13.3092,51.6256,0.9816
601869.SH,20240630,1.0593,27.8991,-37.7694,-22.6617,51.3105,0.2818
601869.SH,20240331,0.2157,26.7975,-75.9706,-25.2943,50.5436,0.1373
601869.SH,20231231,6.8058,24.504,11.1773,-3.453,50.596,1.9981
