ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688308.SH,20260331,6.9734,44.5141,2560.7081,113.4933,38.0958,-1.3805
688308.SH,20251231,2.8151,21.7293,80.8136,29.2968,31.5471,-0.312
688308.SH,20250930,1.0525,19.5623,-43.0877,14.3388,32.8346,-0.9222
688308.SH,20250630,-0.751,15.384,-98.7098,4.1721,35.2852,-0.8183
688308.SH,20250331,0.0496,18.3025,-74.327,14.3186,35.0535,-0.7914
688308.SH,20241231,1.0286,22.6591,-65.4812,9.8129,35.5851,0.2415
688308.SH,20240930,2.3013,25.8324,-43.7043,11.2231,34.4872,-0.5429
688308.SH,20240630,1.4769,26.1441,-44.579,8.7455,31.9506,-0.671
688308.SH,20240331,0.5194,25.0856,-49.6602,-7.027,35.0731,-0.8393
688308.SH,20231231,5.1498,29.3217,-31.4274,-2.7349,33.9372,-0.0577
