ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601126.SH,20260331,5.2439,31.4515,12.0791,18.052,59.8235,0.0169
601126.SH,20251231,16.8992,30.2236,15.8447,17.8735,61.463,1.4699
601126.SH,20250930,14.6122,30.765,15.5695,20.3857,60.096,0.5134
601126.SH,20250630,10.1609,30.5157,12.411,15.6166,58.7145,-0.0006
601126.SH,20250331,4.9666,31.8397,33.3821,18.3351,57.6163,0.2238
601126.SH,20241231,15.8528,32.3347,14.0913,20.8637,58.5434,1.5048
601126.SH,20240930,13.7356,33.6995,16.8221,20.2212,56.9714,0.6884
601126.SH,20240630,9.6834,33.4639,19.2389,21.1792,54.6032,0.0728
601126.SH,20240331,4.1357,33.9591,27.5478,31.2061,54.3829,0.1026
601126.SH,20231231,15.0647,34.4411,15.462,13.2432,55.4512,1.4811
