ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000858.SZ,20260331,,81.4344,82.5678,33.667,34.3133,-0.6532
000858.SZ,20251231,6.9629,77.5418,-71.889,-54.5518,35.6891,7.6531
000858.SZ,20250930,4.9537,75.725,-74.0299,-54.8885,31.596,7.2773
000858.SZ,20250630,14.2311,76.8278,2.2832,4.1916,25.481,8.0216
000858.SZ,20250331,3.2603,79.0705,-68.5563,-50.9494,30.3327,4.0831
000858.SZ,20241231,24.1527,77.0548,5.4371,7.0889,27.5468,8.7437
000858.SZ,20240930,18.6767,77.0591,9.1878,8.6017,18.9864,7.6757
000858.SZ,20240630,14.5657,77.3611,11.8575,11.2987,27.9248,3.4594
000858.SZ,20240331,10.2787,78.4264,11.9841,11.8631,18.6176,0.133
000858.SZ,20231231,24.7279,75.7936,13.1907,12.5775,19.9982,10.7539
