ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600726.SH,20260331,12.4799,27.5738,26.148,-2.9295,78.4779,0.0568
600726.SH,20251231,0.3322,17.191,20.8101,-8.2228,80.6243,0.5
600726.SH,20250930,4.5435,18.016,-40.9869,-11.2521,81.1547,0.1171
600726.SH,20250630,9.3649,21.0355,-27.2384,-10.8657,80.1998,0.1095
600726.SH,20250331,11.6525,23.6798,12.9422,-3.6961,78.0921,0.0412
600726.SH,20241231,-4.1561,18.6681,281.9308,-3.6803,79.8908,0.3769
600726.SH,20240930,5.7718,22.0477,800.92,-2.0498,78.0906,0.3304
600726.SH,20240630,11.3306,24.6943,432.4236,-7.8055,77.9676,0.1024
600726.SH,20240331,9.9537,23.6754,160.3467,-7.4938,76.0271,-0.0065
600726.SH,20231231,-14.4035,18.0294,91.042,-0.1711,78.5974,0.4331
