ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002979.SZ,20260331,3.856,38.9442,29.2028,34.5483,39.9796,-0.1516
002979.SZ,20251231,13.3329,39.0002,12.425,18.2767,42.4454,0.9039
002979.SZ,20250930,9.9166,39.0833,11.0058,12.5722,40.8956,0.6072
002979.SZ,20250630,7.5821,38.7837,2.2205,8.283,41.3813,0.1605
002979.SZ,20250331,3.5355,38.3567,2.2518,2.3568,36.8752,-0.0118
002979.SZ,20241231,13.9818,38.4464,44.6677,11.9344,36.7382,0.6864
002979.SZ,20240930,10.4009,38.6392,56.3582,9.6215,37.1801,0.3842
002979.SZ,20240630,8.3558,38.1091,54.2926,15.4567,38.3833,0.0755
002979.SZ,20240331,3.9382,36.9212,53.655,21.2125,40.6615,-0.0913
002979.SZ,20231231,9.868,38.2518,-37.1015,5.7932,42.2569,0.2832
