ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601877.SH,20260331,2.6887,20.6763,8.9183,46.3261,63.9741,1.917
601877.SH,20251231,9.2961,26.0022,16.1865,-8.3301,66.132,10.7448
601877.SH,20250930,8.8687,27.5099,19.4856,-0.029,66.0924,7.0975
601877.SH,20250630,5.9596,28.0769,32.8986,2.1781,66.4832,3.3172
601877.SH,20250331,2.5503,25.5081,7.6529,-8.5305,64.2087,1.125
601877.SH,20241231,9.0606,23.5031,5.1044,12.696,63.2777,7.0741
601877.SH,20240930,8.3116,25.4091,16.9303,8.8922,62.8812,3.4899
601877.SH,20240630,4.8174,25.3457,0.9691,4.0847,63.1797,2.1363
601877.SH,20240331,2.5955,22.9439,-10.0634,1.117,60.6682,-0.5449
601877.SH,20231231,10.1531,21.9736,-8.2726,24.5278,61.5028,1.9267
