ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688020.SH,20260331,,29.0977,-1305.9427,-9.921,22.6386,-0.3362
688020.SH,20251231,-6.913,32.4804,8.7518,3.792,22.7836,0.0197
688020.SH,20250930,-3.2456,32.1193,32.6633,11.0714,22.5101,0.3184
688020.SH,20250630,-2.3435,33.1647,-8.666,16.06,23.8,0.0671
688020.SH,20250331,-0.2251,36.2344,110.1074,31.5814,21.7987,-0.3224
688020.SH,20241231,-7.8884,29.42,-33.4536,-0.1676,22.4551,-0.5693
688020.SH,20240930,-3.9169,30.5973,24.4574,-10.2952,23.5251,-0.0623
688020.SH,20240630,-2.3742,31.6859,49.6483,-13.5085,20.8713,0.1473
688020.SH,20240331,-1.4451,29.0935,34.7486,-11.4465,23.6901,-0.2258
688020.SH,20231231,-5.6685,28.2127,-0.9496,10.4032,22.7524,-0.1588
