ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688630.SH,20260331,4.4599,40.9442,108.9826,112.4815,29.1141,1.2491
688630.SH,20251231,12.6438,40.1622,80.4241,47.6107,25.9343,0.6973
688630.SH,20250930,9.013,42.093,28.2033,30.0311,27.8168,-0.2711
688630.SH,20250630,6.4437,42.069,41.0539,45.5904,27.05,-0.7989
688630.SH,20250331,2.47,41.2503,30.4486,22.3117,25.3668,-0.2377
688630.SH,20241231,7.2573,36.9773,-10.3792,15.0916,26.041,-0.5431
688630.SH,20240930,7.2258,40.9938,30.9409,37.0549,23.7663,-0.3156
688630.SH,20240630,4.8865,41.8789,38.5557,41.0389,22.6414,-0.3609
688630.SH,20240331,1.8051,43.8626,18.6587,26.258,18.6792,-0.2613
688630.SH,20231231,10.2511,42.6242,31.2778,27.0712,18.0926,-0.9848
