ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300476.SZ,20260331,7.3907,34.4585,39.948,27.9928,55.2339,2.4258
300476.SZ,20251231,33.6956,35.2235,273.5163,79.7733,52.8505,5.2883
300476.SZ,20250930,26.9555,35.8519,324.3755,83.3953,50.4409,2.7628
300476.SZ,20250630,21.6177,36.2225,366.8886,85.9956,53.7655,1.3796
300476.SZ,20250331,9.7993,33.3747,339.2238,80.3145,52.544,0.4913
300476.SZ,20241231,13.7902,22.7244,71.9576,35.3062,53.4405,1.5745
300476.SZ,20240930,9.7626,21.5527,30.5425,34.0185,53.6514,1.422
300476.SZ,20240630,5.9278,20.6053,33.2305,32.2942,53.6816,0.7586
300476.SZ,20240331,2.6828,19.4884,67.7172,36.0569,54.3178,0.2094
300476.SZ,20231231,9.0924,20.6973,-15.0889,0.5846,56.1327,1.4835
