ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300496.SZ,20260331,0.9378,32.7099,10.5974,19.0423,22.8729,0.6767
300496.SZ,20251231,3.4234,31.6705,10.475,44.4488,20.8419,1.4763
300496.SZ,20250930,2.0148,31.7227,50.7182,39.3408,21.0634,0.8713
300496.SZ,20250630,1.3806,33.157,51.8405,37.4366,18.9972,0.5801
300496.SZ,20250331,0.8905,36.2809,1.9984,24.6866,17.6024,0.266
300496.SZ,20241231,1.8128,34.2856,-12.5977,2.7164,19.2638,1.6371
300496.SZ,20240930,1.3251,36.457,-74.922,-4.698,14.0375,1.0122
300496.SZ,20240630,0.925,36.7985,-73.0977,-3.3861,13.7498,0.628
300496.SZ,20240331,0.8904,39.8196,-46.1,1.0089,14.899,0.3568
300496.SZ,20231231,3.6525,36.9458,-39.3596,-3.7319,14.8695,1.6408
