ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300221.SZ,20260331,1.9768,21.2329,114.4522,13.2187,36.7224,-0.1127
300221.SZ,20251231,7.5616,20.3652,115.2295,8.6718,32.5145,0.4357
300221.SZ,20250930,6.0675,19.7176,116.3916,16.7452,35.7566,0.1697
300221.SZ,20250630,3.5371,18.5849,82.395,23.9927,38.3177,0.015
300221.SZ,20250331,1.4031,18.8133,687.6735,30.1829,38.9185,-0.0861
300221.SZ,20241231,3.8459,16.7016,90.3254,21.3842,41.3032,0.0084
300221.SZ,20240930,3.0246,16.6885,46.659,17.2525,38.9865,-0.0618
300221.SZ,20240630,2.0755,15.7892,60.866,14.9404,37.8993,-0.0646
300221.SZ,20240331,0.1438,15.5394,29.2765,4.7421,32.7005,0.0084
300221.SZ,20231231,2.6853,17.0593,594.6168,-9.7921,27.9866,0.1206
