ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688150.SH,20260331,2.2801,69.7427,-24.4684,-8.2042,14.4277,0.0893
688150.SH,20251231,11.1592,73.0082,30.9818,17.0466,14.775,0.6561
688150.SH,20250930,9.4613,74.1745,38.6167,18.7665,17.7493,0.4228
688150.SH,20250630,6.6131,74.7204,36.7425,18.8393,15.4722,0.2584
688150.SH,20250331,3.1983,72.7054,39.9033,27.0278,15.3024,0.0685
688150.SH,20241231,8.5017,67.0835,117.168,56.9014,15.7641,0.5657
688150.SH,20240930,6.6946,66.3868,131.6964,79.9052,14.8045,0.3562
688150.SH,20240630,4.7558,66.1983,111.4259,73.6506,13.8458,0.2662
688150.SH,20240331,2.2534,65.6278,84.9976,61.9406,12.5011,0.0559
688150.SH,20231231,3.3292,57.5533,-26.9541,7.2704,12.6621,0.1648
