ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002636.SZ,20260331,5.7937,26.4391,763.9096,31.3595,45.5923,-0.0086
002636.SZ,20251231,7.6107,14.1842,711.545,10.6674,44.8255,-0.0219
002636.SZ,20250930,4.4064,12.1054,73.899,10.276,44.1098,-0.2027
002636.SZ,20250630,,11.3054,0.7584,3.9685,43.884,-0.063
002636.SZ,20250331,0.7941,10.7719,212.2183,14.7663,43.8222,-0.1321
002636.SZ,20241231,-2.4387,7.4262,147.0214,13.3613,45.0474,-0.0219
002636.SZ,20240930,-1.0047,7.5504,3052.6083,11.6614,41.5248,0.0104
002636.SZ,20240630,0.0369,9.5167,516.5222,14.9302,41.5919,0.0139
002636.SZ,20240331,-0.6921,7.4857,-218.0295,-1.87,41.8127,-0.0629
002636.SZ,20231231,-3.1907,8.6082,-190.4803,-5.0308,42.2512,0.3719
