ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300593.SZ,20260331,-1.9577,37.1766,1.5309,38.769,43.1708,-0.0293
300593.SZ,20251231,-8.924,38.4465,60.9715,28.9092,41.7319,-0.1202
300593.SZ,20250930,-4.2242,40.0403,34.7062,36.1618,41.4116,-0.2356
300593.SZ,20250630,-4.2315,39.0954,-39.818,12.9343,41.9955,-0.1275
300593.SZ,20250331,-1.8592,43.6606,-13.4197,16.7515,41.5917,-0.103
300593.SZ,20241231,-19.0341,40.0381,-617.1692,-37.1569,38.4169,-0.0561
300593.SZ,20240930,-4.9836,42.101,-187.0661,-37.6337,32.6255,0.0126
300593.SZ,20240630,-2.5274,42.8778,-135.7299,-44.9291,30.808,0.0583
300593.SZ,20240331,-1.4421,39.1804,-133.8946,-59.8423,30.1,0.0233
300593.SZ,20231231,2.3536,45.4553,-65.7784,-14.4027,29.9748,0.0698
