ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002594.SZ,20260331,1.6718,18.8062,-55.3844,-11.8191,70.9426,0.306
002594.SZ,20251231,13.6473,17.7445,-18.9677,3.4568,70.7445,6.4862
002594.SZ,20250930,9.5135,17.8736,-7.5479,12.7455,71.3503,4.48
002594.SZ,20250630,6.5161,18.0095,13.7865,23.2972,71.0814,10.4748
002594.SZ,20250331,3.9041,20.0663,100.3808,36.349,70.7134,2.8236
002594.SZ,20241231,22.8246,19.4383,33.9989,29.0192,74.6363,45.872
002594.SZ,20240930,15.7625,20.766,18.1178,18.9394,77.9129,19.3428
002594.SZ,20240630,8.7468,20.0137,24.4393,15.7627,77.47,4.8735
002594.SZ,20240331,2.6619,21.8825,10.6228,3.9699,77.1392,3.5134
002594.SZ,20231231,22.7846,20.2148,80.7243,42.0352,77.8585,58.3019
