ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002851.SZ,20260331,0.53,21.5652,6.9291,20.3521,42.9509,0.0423
002851.SZ,20251231,0.4216,22.289,-66.5799,15.0548,53.1121,-0.2533
002851.SZ,20250930,1.8992,21.8341,-48.286,15.0462,51.2979,0.1648
002851.SZ,20250630,2.3037,22.0699,-44.8191,16.5171,48.9552,0.3507
002851.SZ,20250331,1.5143,22.9517,-22.5666,26.5098,47.5822,0.5977
002851.SZ,20241231,7.025,25.1741,-30.6998,20.9978,48.979,0.2524
002851.SZ,20240930,7.9098,25.6634,-14.8156,21.0602,57.7048,0.5666
002851.SZ,20240630,6.2003,25.8446,-19.272,22.0489,57.4501,0.1315
002851.SZ,20240331,,25.9054,-13.9572,17.3217,55.8401,0.0955
002851.SZ,20231231,8.755,24.9404,33.1349,23.303,55.1041,0.6185
