ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688006.SH,20260331,2.3228,33.6047,10.6241,24.3059,52.714,-0.0732
688006.SH,20251231,6.5407,28.3551,12.8811,0.524,50.607,1.9812
688006.SH,20250930,6.7817,28.8214,2.5864,1.8727,44.384,0.7358
688006.SH,20250630,5.1682,24.5327,6.9161,4.1916,43.8843,0.8965
688006.SH,20250331,2.2364,21.0583,-33.0671,-23.067,45.9669,0.0487
688006.SH,20241231,6.0457,31.3239,-59.6663,-24.1768,47.1333,0.2804
688006.SH,20240930,6.5351,29.964,-47.3411,-19.2711,45.1649,0.3879
688006.SH,20240630,4.8904,29.9251,-43.3858,-10.8495,46.625,0.1857
688006.SH,20240331,3.2588,33.9663,-17.7433,-7.0069,47.6802,0.0588
688006.SH,20231231,18.6752,37.5379,64.9204,13.8265,49.9346,0.3561
