ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688183.SH,20260331,7.4289,35.2055,122.156,52.6209,47.518,0.7398
688183.SH,20251231,29.296,31.1639,343.7554,102.5712,48.876,1.9489
688183.SH,20250930,23.5781,31.9769,497.6069,114.7914,54.0174,0.9708
688183.SH,20250630,11.6777,30.3882,452.1083,90.9991,48.31,0.52
688183.SH,20250331,4.5018,29.8385,656.8727,78.5468,44.9999,0.2198
688183.SH,20241231,7.9769,22.7315,1428.2309,43.1901,44.3997,0.4216
688183.SH,20240930,4.4535,21.6818,1156.9771,32.9658,41.8745,0.3976
688183.SH,20240630,2.3172,19.6937,903.9264,24.6443,41.4259,0.2391
688183.SH,20240331,0.6163,18.8758,759.8913,19.1229,37.0922,0.055
688183.SH,20231231,-1.0902,14.5637,-107.9875,-7.4031,37.5133,0.5186
