ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002608.SZ,20260331,2.0174,8.0523,-9.7271,13.4326,49.8441,0.2691
002608.SZ,20251231,10.0953,13.6302,7.0129,-3.7115,51.0856,1.7001
002608.SZ,20250930,9.2957,14.2959,10.5198,-6.8432,51.2533,1.2657
002608.SZ,20250630,5.8488,13.4958,3.9638,-11.9654,52.5036,0.8698
002608.SZ,20250331,2.4275,11.2124,11.0072,-14.9603,52.7376,0.3849
002608.SZ,20241231,10.1926,11.4101,73.1219,6.6833,53.3239,1.4266
002608.SZ,20240930,9.1329,11.6844,48.4721,12.1871,51.5237,0.9866
002608.SZ,20240630,5.9791,11.8551,74.2038,16.2055,52.601,0.4253
002608.SZ,20240331,2.7382,12.0333,202.8683,25.4904,53.8636,0.0261
002608.SZ,20231231,6.2911,9.6151,3014.4376,6.5698,55.6191,1.0037
