ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688403.SH,20260331,-0.5922,14.5031,-131.5584,9.7025,20.1958,0.0884
688403.SH,20251231,3.677,21.7449,-3.1506,18.7949,27.1942,0.7969
688403.SH,20250930,3.0582,22.6172,23.2089,21.0533,28.252,0.5555
688403.SH,20250630,2.5752,23.5304,60.9352,28.5817,31.3539,0.4613
688403.SH,20250331,1.06,23.9556,54.1682,18.8,30.3447,0.1794
688403.SH,20241231,4.2319,21.7951,-18.4814,21.2168,30.2785,0.5977
688403.SH,20240930,2.7346,21.0971,-29.0228,19.5169,30.9589,0.3489
688403.SH,20240630,1.6411,19.8969,-27.2622,20.9028,20.3478,0.2441
688403.SH,20240331,0.718,19.1869,0.099,30.626,15.9823,0.1379
688403.SH,20231231,5.5733,26.4491,10.5854,31.782,12.9096,0.421
