ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002703.SZ,20260331,1.8557,21.2842,-14.0906,4.8816,43.4622,0.013
002703.SZ,20251231,7.6944,18.5351,21.0518,31.7614,45.1677,0.2847
002703.SZ,20250930,6.4618,17.7814,33.6587,35.4449,43.7056,0.2334
002703.SZ,20250630,4.08,18.0102,39.0904,35.3172,41.9708,0.1108
002703.SZ,20250331,2.2952,18.1552,123.7675,45.4697,39.0872,0.0923
002703.SZ,20241231,8.0186,20.9389,93.1546,48.0382,40.2426,0.0014
002703.SZ,20240930,6.2088,19.7008,174.963,54.4865,35.8147,-0.0059
002703.SZ,20240630,3.8199,19.7818,237.184,54.731,32.1189,0.019
002703.SZ,20240331,1.2332,20.6944,140.1206,43.0256,36.5614,0.0053
002703.SZ,20231231,4.4978,20.6206,387.9065,31.2354,44.9966,0.004
