ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603319.SH,20260331,0.7516,21.5185,-59.2524,3.6882,40.895,-0.1004
603319.SH,20251231,4.1454,19.6303,-35.825,13.542,40.9092,0.9292
603319.SH,20250930,5.401,23.3572,-10.6607,9.6398,38.4389,0.4683
603319.SH,20250630,4.2013,25.3402,10.2694,10.7373,37.5503,0.4668
603319.SH,20250331,2.318,25.7036,21.4316,12.609,38.8732,0.3548
603319.SH,20241231,7.7272,23.8567,-23.4812,3.6509,45.5929,1.5147
603319.SH,20240930,7.116,25.5624,-5.573,8.8546,48.7929,1.0077
603319.SH,20240630,4.423,25.2598,7.2973,11.0847,50.4203,0.6043
603319.SH,20240331,2.035,23.8393,25.7587,14.5895,40.6264,0.0519
603319.SH,20231231,12.2684,26.2873,27.7444,17.4408,41.8555,0.9862
