ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301358.SZ,20260331,8.3883,16.1572,1337.7746,121.3122,61.2283,-1.3734
301358.SZ,20251231,10.1323,9.1549,115.1763,53.2169,66.8899,-2.0325
301358.SZ,20250930,5.3122,7.9152,31.5094,46.2686,66.6556,-1.7612
301358.SZ,20250630,2.6376,7.3649,-21.59,33.1691,64.2188,-0.8016
301358.SZ,20250331,0.728,5.5203,-40.5556,49.6013,62.2794,-0.7009
301358.SZ,20241231,4.9833,7.8479,-62.4484,-45.3583,61.5697,-1.3763
301358.SZ,20240930,4.1796,7.8801,-68.1784,-53.7432,58.1403,-0.3253
301358.SZ,20240630,3.3519,8.1666,-68.5744,-53.4847,57.5597,0.1258
301358.SZ,20240331,1.3366,7.5093,-43.5634,-65.6933,56.1009,-0.1281
301358.SZ,20231231,17.8668,7.646,-47.4386,-3.3482,57.7685,0.6619
