ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600500.SH,20260331,-1.4873,5.8598,45.5418,-10.2303,69.9387,0.1228
600500.SH,20251231,-18.3121,3.4335,21.6248,-10.539,68.3477,0.4632
600500.SH,20250930,-10.7933,3.5896,-157.8008,-9.5605,67.3017,0.4538
600500.SH,20250630,,3.6916,-7291.9389,-5.8331,67.7165,0.2601
600500.SH,20250331,-3.4057,3.0568,-38.6414,-7.0086,66.3709,0.1056
600500.SH,20241231,-26.4471,2.3098,-53.5184,-2.482,64.2511,0.3241
600500.SH,20240930,-8.9633,2.3075,4.3242,-8.189,60.9553,0.1766
600500.SH,20240630,-5.3334,3.0709,107.5116,-10.8873,60.781,0.1541
600500.SH,20240331,-2.2241,3.6537,-353.0074,-21.3289,61.685,0.069
600500.SH,20231231,-13.9175,4.6768,-240.9946,-37.9384,59.9433,0.475
