ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688008.SH,20260331,3.5762,69.7882,61.3046,19.5146,4.1745,0.5127
688008.SH,20251231,16.6203,62.228,58.3513,49.9437,6.379,1.7638
688008.SH,20250930,12.4026,61.4587,66.887,57.8333,10.8681,1.3978
688008.SH,20250630,9.2815,60.439,95.408,58.1677,6.3556,0.9248
688008.SH,20250331,4.3006,60.4498,135.1416,65.7766,5.7159,0.1644
688008.SH,20241231,11.561,58.1299,213.0956,59.2007,6.7306,1.4774
688008.SH,20240930,8.4444,58.1152,318.4155,68.5632,5.6783,1.1034
688008.SH,20240630,5.3501,57.7757,624.6328,79.4899,4.6035,0.7179
688008.SH,20240331,2.1543,57.704,1032.8624,75.7363,4.6048,0.3109
688008.SH,20231231,3.6803,58.9097,-65.298,-37.7566,4.5891,0.6422
