ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301396.SZ,20260331,2.5485,34.2293,39.7492,7.0111,89.8248,1.6686
301396.SZ,20251231,2.4353,21.262,134.9414,79.6206,76.4296,12.2882
301396.SZ,20250930,8.3803,23.1528,448.9097,358.0429,72.3663,0.3999
301396.SZ,20250630,4.8553,20.0395,725.7327,303.7244,65.2188,0.3594
301396.SZ,20250331,1.7923,11.0675,334.1413,958.2573,60.2243,0.1195
301396.SZ,20241231,-6.8076,12.2283,-279.2894,-14.6414,58.4692,0.3452
301396.SZ,20240930,-3.0176,20.9154,-828.2708,-43.4139,39.5696,-3.5308
301396.SZ,20240630,-1.2917,23.3293,-435.4199,-30.1702,34.8361,-2.6066
301396.SZ,20240331,-1.0333,26.161,-491.4943,-27.9116,36.5176,-1.9117
301396.SZ,20231231,1.9681,23.791,-33.0773,3.2589,40.8184,-0.1736
