ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688235.SH,20260331,4.3794,89.0212,1801.3026,31.0166,44.0797,0.8777
688235.SH,20251231,5.1804,87.6137,129.3416,40.461,46.5331,9.5159
688235.SH,20250930,3.6235,86.514,130.8839,44.2069,45.7521,2.7787
688235.SH,20250630,,86.773,115.6317,46.0293,40.1507,1.1423
688235.SH,20250331,,85.8623,95.0472,50.1654,40.1656,-0.1378
688235.SH,20241231,-21.8322,84.4414,25.8727,56.1925,43.5616,-0.9075
688235.SH,20240930,-16.1954,83.9389,4.9357,48.6253,40.835,-1.3337
688235.SH,20240630,-12.6555,84.4248,44.8662,65.4396,40.8689,-2.2496
688235.SH,20240331,-8.3156,83.5748,22.0113,74.7768,40.5129,-1.7637
688235.SH,20231231,,84.5662,50.7709,82.1305,38.9535,-5.7324
