ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601133.SH,20260331,0.9878,11.9443,-29.6766,-17.0981,40.331,-1.5144
601133.SH,20251231,6.6862,11.927,-3.3424,-21.1865,45.3979,0.1462
601133.SH,20250930,4.3428,11.0701,-16.2167,-14.6294,45.522,-1.3011
601133.SH,20250630,2.7439,10.1411,-16.1026,-3.1387,48.9868,-1.2191
601133.SH,20250331,1.4539,10.2718,-20.6113,-9.4118,43.7836,-1.2859
601133.SH,20241231,7.2332,9.9986,-0.8011,31.7804,49.1093,0.4084
601133.SH,20240930,5.4919,10.1033,5.9406,51.5212,46.6325,-1.0116
601133.SH,20240630,3.4571,9.4959,7.212,73.6889,45.4418,-0.6765
601133.SH,20240331,1.913,9.6177,37.7719,111.1144,41.9387,-1.0279
601133.SH,20231231,10.314,11.4317,-14.7002,44.6361,45.4242,0.4088
