ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600909.SH,20260331,1.715,,-17.4,-21.6102,76.2818,0.6436
600909.SH,20251231,9.0017,,41.92,31.1087,77.523,1.3977
600909.SH,20250930,8.1372,,64.71,67.3209,77.7286,1.0885
600909.SH,20250630,,,44.9377,43.0908,77.3035,0.8695
600909.SH,20250331,2.2924,,87.79,72.0237,77.5266,0.4651
600909.SH,20241231,6.7888,,16.56,24.4029,78.1372,0.9879
600909.SH,20240930,5.2895,,19.18,16.7907,75.9046,1.1408
600909.SH,20240630,3.3354,,8.65,2.9521,74.4341,0.2514
600909.SH,20240331,1.3038,,-23.29,-19.5724,74.3199,0.4626
600909.SH,20231231,,,7.7798,15.5954,73.4171,-1.0585
