ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000582.SZ,20260331,1.035,30.4857,16.9339,5.027,43.3316,0.2992
000582.SZ,20251231,5.0549,30.2647,-14.8518,8.7203,45.9523,1.2926
000582.SZ,20250930,3.9663,31.3103,-13.8905,12.9171,43.7535,0.9401
000582.SZ,20250630,2.5994,31.5762,-15.6958,11.5006,43.4749,0.6104
000582.SZ,20250331,1.032,29.7369,-49.8682,6.7301,44.5308,0.4352
000582.SZ,20241231,5.6015,32.0663,8.1835,0.772,44.5956,0.9179
000582.SZ,20240930,3.7832,31.0909,8.0597,0.1309,44.2494,0.6722
000582.SZ,20240630,2.3672,31.3256,4.0906,0.4077,44.8838,0.4501
000582.SZ,20240331,1.2762,31.7992,64.4375,1.6918,51.6651,0.215
000582.SZ,20231231,7.8166,33.8034,10.4738,8.9475,52.5385,1.2163
