ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601918.SH,20260331,3.1978,35.8144,3.0787,23.9639,64.3292,0.2931
601918.SH,20251231,13.1648,40.0206,-10.7336,-3.5115,63.5274,1.1981
601918.SH,20250930,9.2683,38.2517,-19.0617,-1.9524,62.1121,1.0126
601918.SH,20250630,5.8442,38.3388,-21.7197,-2.9115,61.2121,0.6279
601918.SH,20250331,3.3935,42.7429,-11.0089,-4.8497,60.419,0.2891
601918.SH,20241231,16.4271,42.7278,13.444,-0.9156,61.0112,1.3348
601918.SH,20240930,12.4971,41.9485,-5.0144,-5.1863,60.4131,0.9821
601918.SH,20240630,8.1507,41.7142,-10.1058,-4.3951,60.0365,0.6776
601918.SH,20240331,4.2054,41.9517,0.6222,5.5883,59.2858,0.3776
601918.SH,20231231,16.4359,39.6638,1.57,7.0144,59.1537,1.4653
