ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
688300.SH,20260331,3.5963,40.0209,13.6408,23.1561,37.1755,-0.0051
688300.SH,20251231,16.4454,40.6599,16.4179,16.1547,24.5462,1.058
688300.SH,20250930,12.9159,41.4071,19.0123,18.7588,26.3761,0.5478
688300.SH,20250630,8.339,40.8414,18.01,17.1192,20.9446,0.1775
688300.SH,20250331,3.808,40.621,21.988,17.9988,20.1264,0.1022
688300.SH,20241231,15.8952,40.3763,44.4727,34.9423,23.5444,1.3713
688300.SH,20240930,12.1528,42.1648,48.097,35.7942,24.8887,0.68
688300.SH,20240630,7.7684,41.8437,60.8572,41.1489,24.8193,0.539
688300.SH,20240331,3.3177,40.7128,79.9381,39.4576,21.7629,-0.0809
688300.SH,20231231,11.6603,39.2584,-7.568,7.5123,23.2098,1.3295
