ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601698.SH,20260331,0.1642,19.0378,-61.8968,0.7069,9.4533,-0.0089
601698.SH,20251231,2.4737,29.4502,-2.9168,4.0792,9.6264,0.3235
601698.SH,20250930,1.7373,28.3443,-40.5775,5.3536,12.5644,0.153
601698.SH,20250630,1.0954,27.9282,-55.5901,6.3301,12.1284,0.0713
601698.SH,20250331,0.4433,26.6595,-34.9038,-1.0648,10.1221,0.0056
601698.SH,20241231,1.4929,27.6969,30.3128,-2.8509,10.5243,0.4327
601698.SH,20240930,1.8223,29.53,18.421,-5.5709,14.4262,0.1752
601698.SH,20240630,1.3501,29.7332,52.6801,-6.2683,14.1552,0.0714
601698.SH,20240331,0.6982,29.2047,-23.4714,-8.7417,13.4205,0.019
601698.SH,20231231,1.7701,35.7069,-62.2054,-4.304,14.0534,0.4244
