ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002415.SZ,20260331,3.1257,49.0855,36.42,11.7828,30.2572,-0.2423
002415.SZ,20251231,16.7095,45.8776,18.5187,0.0133,33.9246,2.7648
002415.SZ,20250930,11.2798,45.3662,14.941,1.1791,33.7985,1.4945
002415.SZ,20250630,6.8948,45.1923,11.7144,1.4777,31.03,0.5787
002415.SZ,20250331,2.3706,44.9235,6.4144,4.009,29.3141,-0.1882
002415.SZ,20241231,15.0486,43.8309,-15.1009,3.5307,33.72,1.4366
002415.SZ,20240930,10.6424,44.757,-8.4001,6.0635,32.959,0.282
002415.SZ,20240630,6.9857,45.0517,-5.1297,9.6822,37.4364,-0.0203
002415.SZ,20240331,2.2737,45.7567,5.7776,9.9768,35.9937,-0.4252
002415.SZ,20231231,18.883,44.4402,9.8921,7.4231,40.8248,1.7816
