ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300174.SZ,20260331,1.183,24.7558,-11.0979,8.2113,18.2795,0.0729
300174.SZ,20251231,6.7957,25.5823,-19.7768,1.1317,19.2819,0.6471
300174.SZ,20250930,5.0417,25.2364,-18.6061,0.8191,17.3784,0.3655
300174.SZ,20250630,3.5012,24.8217,-19.9548,-4.4972,18.2616,0.1904
300174.SZ,20250331,1.3945,23.3471,-39.6622,-7.1445,19.0737,-0.0694
300174.SZ,20241231,7.9412,24.8914,19.9478,-6.5734,16.5851,0.6306
300174.SZ,20240930,5.656,25.0452,20.5281,-5.5289,15.7679,0.2239
300174.SZ,20240630,3.6563,23.3014,29.8689,2.5119,13.9815,0.007
300174.SZ,20240331,1.492,22.5609,71.2536,2.1465,16.8365,-0.2471
300174.SZ,20231231,8.0174,22.1215,5.652,3.3039,18.2051,0.7398
