ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300252.SZ,20260331,-0.4117,18.9879,560.3991,19.6584,59.6031,0.0117
300252.SZ,20251231,-2.1328,19.8272,14.6912,16.9283,58.5521,-0.4321
300252.SZ,20250930,-0.8203,19.1015,41.582,17.8928,57.4279,-0.3217
300252.SZ,20250630,-0.516,19.0972,60.5406,17.889,54.3343,-0.3135
300252.SZ,20250331,-0.4893,18.9433,114.5252,20.8773,54.4141,-0.1674
300252.SZ,20241231,-2.2769,17.72,103.8326,6.9401,54.7117,0.0639
300252.SZ,20240930,-2.4522,17.2499,6.3353,-1.3242,54.7229,0.0098
300252.SZ,20240630,-1.9342,16.1433,-89.3648,-11.8316,55.9616,-0.0934
300252.SZ,20240331,-1.5391,14.5076,-207.7421,-28.2422,57.5473,0.0093
300252.SZ,20231231,-17.2903,14.699,13.5653,-6.2459,58.7886,-0.0402
