ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
600410.SH,20260331,-1.5794,11.3476,-162.3028,15.0835,49.2781,0.4485
600410.SH,20251231,-4.4018,11.9643,14.809,9.092,48.5514,-0.0981
600410.SH,20250930,-0.7274,11.8618,267.426,6.5439,42.9412,-0.1497
600410.SH,20250630,-1.8626,12.1305,156.5974,5.1069,43.0957,-0.1761
600410.SH,20250331,-0.8462,13.0186,188.0059,-0.4642,44.3214,0.1165
600410.SH,20241231,-0.6223,13.0807,110.9266,2.5749,42.0563,0.6412
600410.SH,20240930,-2.6727,12.371,-6506.3491,3.4065,43.757,0.2855
600410.SH,20240630,-2.7529,11.8814,-603.8451,14.7191,45.0104,0.1678
600410.SH,20240331,-1.492,12.7172,-374.2959,-5.1556,44.5167,0.2013
600410.SH,20231231,-6.7879,13.0799,31.7641,2.3007,43.6156,0.2115
