ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603778.SH,20260331,-11.9387,-19.0581,16.928,25.0182,80.9793,-0.0895
603778.SH,20251231,-97.1693,-21.9043,-443.151,-61.9684,80.1677,0.1358
603778.SH,20250930,-19.067,-13.6928,0.8708,-57.7884,70.5235,0.1727
603778.SH,20250630,-12.0776,-12.1452,11.9746,-10.9961,66.4809,-0.0969
603778.SH,20250331,-5.285,-15.1026,14.0365,-13.1699,65.661,-0.0399
603778.SH,20241231,-28.188,0.0754,-53.2028,111.9415,67.0092,0.2234
603778.SH,20240930,-17.277,-3.1053,-949.0982,17.6387,64.2049,0.0733
603778.SH,20240630,-12.2222,-16.6518,-2138.1077,-38.4297,63.161,-0.0688
603778.SH,20240331,-5.3274,-3.0559,-520.1807,-35.434,59.0095,-0.0741
603778.SH,20231231,-19.5825,9.7667,57.5286,399.3508,57.6417,0.0165
